gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-0.752993224739793,-0.30935879367569535,-0.7169701928667109
LINC01409,0.6654375224577186,-0.3913414499771335,0.2468042223802698
LINC00115,-0.6068687514548864,-0.4277908402342092,-0.26808240239758874
LINC01128,-0.5796988165011215,0.08585281057481005,-0.21875408942669947
SAMD11,0.45814806758955834,-0.15118446822597417,-0.11842786331472151
NOC2L,-0.6664662659796649,-0.5742711462904638,-0.7661622980334286
HES4,0.9835105850649483,0.8063276013041795,0.24658352535158198
ISG15,0.10414289963618013,-0.20354513036494384,-0.14600126928385748
AGRN,-0.8287459381457438,-0.28162556139433553,-0.26950939336735047
C1orf159,0.25931490299898385,-0.3626507664641423,-0.14420546912936066
SDF4,-0.9558496139428279,-1.0421774030671251,-0.52660846718776
B3GALT6,-1.2323712038552834,-0.9642087377422043,-0.4910752968396643
UBE2J2,-0.9786886154531445,-0.8327299616338308,-0.8331544761555741
ACAP3,-0.21433712843460034,-0.17858438282045339,-0.268696534725713
PUSL1,-0.42592775118701803,-0.3459650573867173,0.01090849442821087
INTS11,-0.8038323303988726,-0.21587676057183103,-0.6209646798761917
CPTP,-0.21298523333094016,-0.890259729887962,-0.991212467029488
DVL1,-0.8521903463478857,-0.5013905156556541,-1.50992138353023
MXRA8,0.4370701352017648,0.5054167253624868,0.15448607091088465
AURKAIP1,-0.5172645717377334,-0.8481558588564972,-0.8240068856741019
CCNL2,-0.4232390030075486,-0.33599405897381024,-0.852862945910779
MRPL20-AS1,-0.4658772035464302,-0.7098256967877532,-1.1323890680629738
MRPL20,-0.8458767243901271,-0.5869589939667215,-0.3971470716752848
VWA1,-0.807157665812035,0.015370199116130566,-0.3093730165696443
ATAD3B,-0.11306094239473914,-0.9862266470369683,-0.21084732683135593
ATAD3A,-0.9077478149220859,-0.739323885357603,-0.37473052599422724
TMEM240,-0.8767813538723388,-0.7438677643652802,-1.0088298981594264
SSU72,-0.9117504932403726,-1.0527171903862786,-0.4252523133673592
FNDC10,-0.3091568725658931,0.0464449223922756,-0.17074554694930197
ENSG00000272106,-0.6274332405104488,-0.6354509380014263,-0.25803334819795515
MIB2,-0.4525787653871483,-0.6747123687982218,-0.2907515670001146
CDK11B,-0.7460796909372895,-0.8383379747701163,-0.2070157343844521
SLC35E2B,-0.7014237744635992,-0.7372714468283519,-1.043742725156033
CDK11A,-0.9222530892478177,-1.1085428004372453,-0.19698680926743609
ENSG00000290854,-0.40848094705901866,-0.6514571292235979,-0.13177988361637819
NADK,-0.39053935019263625,-0.4856014709793754,-0.8883054751307
GNB1,-0.1027218188689147,-0.123586128797804,-0.24420857018322545
PRKCZ,-0.6811219776628582,-0.6017943995921015,-1.111695894253522
FAAP20,-0.4424987883387956,-0.6519353667600142,-0.86851239691169
