gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-0.6854894720680066,-0.6579983019542724,-0.7815173203082715
LINC01409,0.2603236983527033,0.311665158442036,0.13441564529654224
ENSG00000290784,-0.8280280724770925,-0.9455187091307167,-0.6060252749560391
LINC00115,-0.5202546329654538,-0.6944874979607611,-0.6726394528004783
LINC01128,-0.36607689527275517,-0.30783033035315205,-0.3149604693667918
SAMD11,0.11737452514068641,0.3733593157376589,0.04616974843670001
NOC2L,-0.7544034577868501,-0.545686696487433,-0.6104347797622687
HES4,0.5942618804684834,0.4462283708395454,0.6320298138581784
ISG15,-0.1683162957312589,0.004535746152615899,1.1188026379953975
AGRN,-0.5312164943490458,-0.5432921887930782,-0.4841933129421249
C1orf159,0.14821908345035337,0.26796352590957895,0.20231743659448756
SDF4,-0.6735075250777172,-0.6761017080850529,-0.7220058470521523
B3GALT6,-0.8414829792266652,-0.581671345428731,-0.6501917421283601
UBE2J2,-0.8509102250883878,-0.8250645441163975,-0.5994948319805786
ACAP3,-0.780674609077618,-0.6591603787610366,-0.5795175840788858
PUSL1,-0.4573767804669124,-0.43303358444223855,-0.5220287334088454
INTS11,-0.8039182724279463,-0.7541473602775248,-0.8415884528789981
CPTP,-0.95260013380285,-0.747292114070774,-0.7076462756825634
DVL1,-0.8118851401536418,-0.5797685817782714,-0.7741403274327396
MXRA8,0.46405266899235187,0.38127820774233,0.02013044733094212
AURKAIP1,-0.660704042937592,-0.6473862972042922,-0.7373662742496521
CCNL2,-0.4790576247873552,-0.4331646396662841,-0.6610284589194642
MRPL20-AS1,-0.6976730567990153,-0.8056930631283628,-0.772731674053567
MRPL20,-0.7330963748056973,-0.6785875698736846,-0.7252910938283108
VWA1,-0.46853509955806777,-0.6333858757180587,-0.5380820869183937
ATAD3B,-0.5345981499086356,-0.8057110437270154,-0.5467153820113957
ATAD3A,-0.5213750448984804,-0.5556587443615087,-0.6495292178584898
TMEM240,-0.7040661462582918,-0.8376299191833496,-0.7287403906982348
SSU72,-0.8741685400261261,-0.8253386478683495,-0.8560307828531712
FNDC10,-0.40290624359700183,-0.40940328125593695,-0.6632819638315972
ENSG00000272106,-0.8770321298956284,-0.6843163047899381,-0.6227051219768605
MIB2,-0.6640986594673527,-0.7406895247434094,-0.6035328097186649
MMP23B,0.06883456325746089,0.3431345073020822,-0.3762217738656375
CDK11B,-0.5867822979031702,-0.6850979016288257,-0.5317333569744102
SLC35E2B,-0.567275673126499,-0.5084527716902584,-0.49460991126919757
CDK11A,-0.6135782685389835,-0.5742652512663469,-0.6283765494043153
ENSG00000290854,-0.5683832898848209,-0.6185402520428163,-0.6112424241309355
NADK,-0.7080307330866908,-0.6972651036706949,-0.6348902463427067
GNB1,-0.30946451268577485,-0.4570061682292171,-0.46414332040181355
PRKCZ,-0.45060833405246825,-0.5990488670069248,-0.4792264780201627
FAAP20,-0.8360099798722729,-0.5971326361025221,-0.6670547785808729
SKI,-0.5504144798629228,-0.527622794666236,-0.264221633410994
MORN1,-0.6462847628223011,-0.4946675501210543,-0.48441753842714524
RER1,-0.8198274759229278,-0.734378667241181,-0.7912594705231228
PEX10,-0.6418994090165988,-0.6455396621897195,-0.5260317127560371
PANK4,-0.9094367511198307,-0.677242456858675,-0.6560076821058445
PRXL2B,-0.826336293305939,-0.7648535515282155,-0.5902099569813649
PRDM16-DT,0.3337482214877702,0.27899693927545854,0.4979815900861375
PRDM16,1.0560408008425775,1.2438831847959229,1.0711774014400994
MEGF6,-0.2526167340527259,-0.6589724441061477,-0.4428789663997072
TPRG1L,-0.6202340903168349,-0.6065056545935832,-0.3470348379039479
WRAP73,-0.8387055975576665,-0.6602283295532382,-0.7413011892291018
SMIM1,-0.33660843298200055,-0.48929824149625045,-0.3616361095437313
LRRC47,-0.5918737983506084,-0.6102751305556532,-0.7126998797756485
CEP104,-0.5363725197510476,-0.3389669548627907,-0.5288721014069965
DFFB,-0.3593895198913977,-0.43341118850153043,-0.4516792462092844
C1orf174,-0.6801785431616238,-0.628069034797992,-0.6526213202315637
NPHP4,0.4537655408664101,0.42159807395165316,0.5035342229863353
KCNAB2,-0.17427914229334007,-0.10105314637151613,-0.10880965191861945
RPL22,-0.5568385495226167,-0.297616664691514,-0.2339462444787373
RNF207,0.07186794597365068,-0.3103818398423996,-0.24213484071113098
ICMT,-0.41729512581863304,-0.4524730447231243,-0.44296517518387907
GPR153,-0.6586328923332196,-0.17399322455172242,-0.36513442569751225
ACOT7,0.09320703959202352,0.11333640099361024,-0.05622457517904072
PLEKHG5,-0.391148904241998,-0.34311160215236214,-0.4950210739054377
NOL9,-0.6375791061094915,-0.6777239452056314,-0.5717522462532791
ZBTB48,-0.7012082813296914,-0.7533871637409498,-0.7481346856509604
KLHL21,-0.3160658634234465,-0.41789135700780733,-0.3976074849704112
PHF13,-0.37282758122692533,-0.5203232387901728,-0.48951147606267403
THAP3,-0.7129790992447163,-0.521880090233644,-0.623338076506478
DNAJC11,-0.5477256573745706,-0.39814774800177943,-0.5639449877429749
CAMTA1,-0.5529055942856581,-0.6077866426929043,-0.6171753684796536
VAMP3,-0.6044423299350932,-0.7129778264979265,-0.5296887325524828
PER3,0.681946517243528,0.5455689311638388,0.5823448914577227
PARK7,-0.4944019099188566,-0.5341780827454414,-0.4275098773657433
ERRFI1,0.05282739875850946,0.12322986676320372,1.1869687502577335
RERE,-0.1650411370999514,-0.33992360310031344,-0.3395648735839991
ENO1,0.611464064109242,0.8235448481980345,0.727546928945987
GPR157,0.2538136175229973,0.11004983598568792,-0.03168332037308021
MIR34AHG,0.832498428917944,0.7651636875034596,0.32052462386823066
H6PD,-0.14820357969216502,-0.5188495462549341,-0.3839847974026646
SLC25A33,-0.2298068603524008,-0.21978697300111705,-0.22486272136196914
TMEM201,-0.6393379236630459,-0.6767919410915263,-0.7362252750541884
PIK3CD,-0.1339082888597823,-0.3405515044737086,-0.32344120520608394
PIK3CD-AS2,-0.43350115753463214,-0.4736419847422688,-0.2954082522817494
CLSTN1,-0.6614863149813317,-0.5607050483906059,-0.6403189510704229
CTNNBIP1,-0.5322108718508893,-0.3263283264780341,-0.7097671648215815
LZIC,-0.3364640492438866,-0.37022974995609204,-0.5550704307370005
NMNAT1,-0.30977397506110194,-0.4012839529321575,-0.18344765347385206
UBE4B,-0.026852762082935334,0.07175573606851053,0.02891115607677
KIF1B,0.07526739666615608,-0.11919640303359814,-0.1650770153256005
PGD,-0.6893093570812034,-0.7196308907394204,-0.6677159854370912
CENPS,-0.03307158568358654,-0.25204452715706444,-0.3037417166607135
DFFA,-0.1674594528940858,-0.17962973344641142,-0.2379812396459578
PEX14,-0.14682076720466594,-0.18676968437651098,-0.1410577524989449
