gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-0.6296738197589421,-0.7696881382732279,-0.8447037384938731
LINC01409,0.4716543963598845,0.38573358292996923,0.057934161599746445
ENSG00000290784,-0.6696975179520129,-1.0204032410258925,-0.593325960192164
LINC00115,-0.6940163487914681,-0.49885785713334485,-0.6629749516187394
LINC01128,-0.357754223998036,-0.2993675405772898,-0.41520683581265055
SAMD11,0.19140956779049378,0.46127039958859584,0.21472213667113146
NOC2L,-0.7314097936257903,-0.6353816141517149,-0.653190471953458
HES4,0.5616063533506511,0.33747951445455365,0.46881757444193184
ISG15,-0.0069012767075129645,0.10384373558618512,-0.1258173626384114
AGRN,-0.5662412515933362,-0.49345293002194174,-0.6567836825588281
C1orf159,0.08822334093191483,0.2902200464532036,0.15514050139417895
SDF4,-0.711845768064606,-0.8068046855793121,-0.6916007348111783
B3GALT6,-0.7184942327445576,-0.6404420125736685,-0.5745151730030962
UBE2J2,-0.8968198247385466,-0.8233023797413352,-0.6596630480945508
ACAP3,-0.7397713728881676,-0.673018448299814,-0.4584275205332986
PUSL1,-0.5221749054671108,-0.40281245334886856,-0.3830167763993622
INTS11,-0.7582422847727912,-0.7340900740474048,-0.725392151186103
CPTP,-0.6148025147259197,-0.6634478835883365,-0.7067520152451898
DVL1,-0.9326153476312521,-0.7893665985421165,-0.7373511714179202
MXRA8,0.7767827118747307,0.5266303188541848,0.10408156398206009
AURKAIP1,-0.533495517804443,-0.6095287276991356,-0.7394081137727255
CCNL2,-0.4379911436458385,-0.5922940901239642,-0.6245696719439877
MRPL20-AS1,-0.7334002901871983,-0.5849304738460255,-0.658089635577266
MRPL20,-0.7685895218431611,-0.7181453363931034,-0.6924727961322326
VWA1,-0.6387563679077388,-0.67405570079476,-0.7180585787353877
ATAD3B,-0.58403712296235,-0.6947260842535172,-0.4632179726981072
ATAD3A,-0.5835264678666086,-0.6471607853624947,-0.5462210205653194
TMEM240,-0.7214308956247351,-0.7649868927199428,-0.7479905501873853
SSU72,-0.7581548695884486,-0.7651910563073017,-0.9012613946855872
FNDC10,-0.2835747198575511,-0.36602113486678084,-0.4712012200617508
ENSG00000272106,-0.6351109281804561,-0.7344399848432097,-0.6637224802709376
MIB2,-0.5795364049976683,-0.7079048384204185,-0.580141642155091
MMP23B,0.19649939997221816,0.22567830898695368,0.020613370521147152
CDK11B,-0.65815219243526,-0.7363285173192651,-0.5026274673492992
SLC35E2B,-0.6628306906032327,-0.5815272642199362,-0.6991051433140996
CDK11A,-0.6638721092470057,-0.4971364987661779,-0.5058657979695091
ENSG00000290854,-0.7729266616201151,-0.5075968402906739,-0.5622509415317686
NADK,-0.6064847512888853,-0.7942974900378736,-0.6327119686060173
GNB1,-0.3091418011340004,-0.43171724429839026,-0.35767128426331496
PRKCZ,-0.4556716976302511,-0.42244853672156424,-0.46792881033850264
FAAP20,-0.7433878665122364,-0.5795453378502877,-0.5720377176189474
SKI,-0.3549554814121621,-0.3977643773935,-0.48214702243118174
MORN1,-0.8925070196946656,-0.5134796973162175,-0.49340999562333104
RER1,-0.8904052791844598,-0.7556017152775212,-0.6396997768279711
PEX10,-0.8635705664737969,-0.7545988658344598,-0.7792773077964839
PANK4,-0.5736600382185272,-0.7704971999756154,-0.8020005389026608
PRXL2B,-0.9156007600318539,-0.6152288118397459,-0.6912265811348527
PRDM16-DT,0.4234258977315903,0.17958353110535444,0.3352945621602003
PRDM16,1.1523510216526986,1.1965806193455215,1.072780275224357
MEGF6,-0.34696606143347714,-0.5012175361148721,-0.4644426760021716
TPRG1L,-0.5609297190227523,-0.6794358488064347,-0.3030327026479256
WRAP73,-0.6857855036786055,-0.8550076944608129,-0.6821223417188272
SMIM1,-0.39944989550637194,-0.6657627910346484,-0.4870925339983502
LRRC47,-0.6176965011950735,-0.6802162739092346,-0.5650525470135292
CEP104,-0.46325254649686454,-0.35360524161581003,-0.3918056318564567
DFFB,-0.444472931434106,-0.4037744391918316,-0.40553110700040307
C1orf174,-0.7363417814676403,-0.6658631933019485,-0.5571507080654605
NPHP4,0.4262231281396751,0.46750453738199477,0.41003980463726103
KCNAB2,0.011623356115993824,-0.08095343137262037,-0.18445323209312997
RPL22,-0.5793225677041464,-0.3162825057773873,-0.21084734503792296
RNF207,0.10267624683932304,-0.33317015528221106,-0.3716685047955793
ICMT,-0.461894743176778,-0.37815202737673553,-0.5205463281542322
GPR153,-0.4426352107326714,-0.302554534449797,-0.4532747725500101
ACOT7,0.20964194269582836,0.03280585734719921,-0.0733148762082507
PLEKHG5,-0.4153368170730616,-0.36376592785761014,-0.42500538308441443
NOL9,-0.6132615906755454,-0.8226315108280566,-0.5838463259997759
ZBTB48,-0.5175572373635298,-0.8606235701339672,-0.8077164043659835
KLHL21,-0.3056930560005355,-0.48658252509185834,-0.4400641357842758
PHF13,-0.4688158942346234,-0.4269886892609733,-0.46193505892655295
THAP3,-0.5242798016766699,-0.6107420855482529,-0.4561174464000893
DNAJC11,-0.6221395739127438,-0.5701728563359154,-0.6385849444879099
CAMTA1,-0.6374065623584216,-0.6074509695825867,-0.6475887106307318
VAMP3,-0.651575059470492,-0.7367067854430829,-0.6161052739107618
PER3,0.7540207617157968,0.5676805671599077,0.6780207322103742
PARK7,-0.4349335670217123,-0.6037174361662245,-0.4437216069297847
ERRFI1,0.1561166435831715,0.03979253234797394,0.8570758494140555
RERE,-0.2125023940256235,-0.32498299464664276,-0.35498866757186326
ENO1,0.5377116262461481,0.8609876383227243,0.755644711575318
GPR157,0.21948604178809458,0.16152113930395726,-0.040735871575769564
MIR34AHG,0.6403302342253987,0.8171342564696147,0.33071136449937905
H6PD,-0.36309218759434353,-0.5319630557423878,-0.3270661383261065
SPSB1,0.4362944094631232,-0.11617065499110886,0.3895555028037592
SLC25A33,-0.33859484042694277,-0.345688286038417,-0.43931579800811354
TMEM201,-0.627853324356135,-0.9674700720906984,-0.5699999862555066
PIK3CD,-0.0558199798901775,-0.23447488190758398,-0.13050148108243678
PIK3CD-AS2,-0.37322214482641763,-0.5055893790870664,-0.3896891173063395
CLSTN1,-0.6355045978234273,-0.7376705472413718,-0.6047695699662583
CTNNBIP1,-0.426838888066257,-0.3578036784646769,-0.6642980512650922
LZIC,-0.319708538327518,-0.4882894458573688,-0.5808350035959186
NMNAT1,-0.4147796906612839,-0.16744907275743154,-0.23337233011984534
UBE4B,-0.20391890874244825,0.08759277882196777,0.020380362581356223
KIF1B,0.05016476372675891,-0.12107964614087054,-0.13900500204399796
PGD,-0.7118034641441113,-0.750811969482946,-0.6443346647119911
CENPS,-0.0532926276856642,-0.3318400212109723,-0.2278533293197676
DFFA,-0.16394265538387032,-0.33750670244563347,-0.2503210627961572
PEX14,-0.11717359956517727,-0.1258830980732455,-0.13635421675300205
CASZ1,0.02922688660821747,0.026481884699542484,0.04051986008539281
TARDBP,-0.6662193666684005,-0.6730736151878709,-0.8366896235674481
SRM,-0.15911639204621156,-0.30240240126433804,-0.14094642620899828
EXOSC10,-0.5640143244407803,-0.6133505307018866,-0.44568751231136966
MTOR,-0.4384642414125608,-0.5171297947355952,-0.3894522178004322
UBIAD1,-0.545036106866057,-0.7867900549663069,-0.5650361611203712
FBXO2,-0.38567996749786815,-0.0870439737565292,0.4785641358396475
FBXO44,-0.6819748219721867,-0.5504166053544779,-0.29307228852227496
MAD2L2,-0.44201848094199286,-0.40854950792893874,-0.18267156972259005
FBXO6,-0.5976396467582853,-0.6566916147747576,-0.3079161351753008
AGTRAP,-0.5999124051293379,-0.5708472000565977,-0.5884610807292604
MTHFR,-0.15119845295672363,-0.0985989904370363,-0.2846054880779647
CLCN6,-0.41354471133478293,-0.5574643794616883,-0.3699112958624831
NPPA,4.542296972137034,3.7219107456351868,3.5877442369552437
NPPB,4.9482243535401285,4.264025751988932,5.344769550870353
KIAA2013,-0.7592170429661884,-0.8603591280948208,-0.6941909124727523
PLOD1,-0.3872016877500997,-0.42086568047914236,-0.3356337641320692
MFN2,-0.40478663420103084,-0.3212586326705811,-0.5343547384377487
MIIP,-0.5687187646395736,-0.7404376523401481,-0.5758546654067197
VPS13D,0.30887972940097086,0.2219361628151368,0.0774252382631814
