gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-0.8027377902728716,-0.7730733947401589,-0.8999716236683177
LINC01409,0.40744004831734415,0.3869977415192701,0.16619175702134112
ENSG00000290784,-0.8468355989145699,-0.9448256483941968,-0.6383624815821776
LINC00115,-0.5651112893811642,-0.5578302678234585,-0.6223969971326824
LINC01128,-0.38018878821637264,-0.3435475204931571,-0.36544462864656063
SAMD11,0.1937989534202878,0.4601737954963206,0.07776343995548629
NOC2L,-0.7808515896575159,-0.6948688531802709,-0.6407439182762502
HES4,0.710733214941456,0.48698004534557876,0.4988928609691356
ISG15,-0.03501301878741357,0.03652887029611663,0.6592168743584139
AGRN,-0.6117258927181907,-0.5457030755259922,-0.6325782358720496
C1orf159,0.15754246847307843,0.29736332463057386,0.16490070250233654
SDF4,-0.7267751816762171,-0.7438341959434993,-0.6881650899406537
B3GALT6,-0.7576860557175316,-0.6759109268852085,-0.6488896557894641
UBE2J2,-1.004908895252644,-0.837783108309786,-0.690367957003442
ACAP3,-0.5589829751219533,-0.6732082947707134,-0.5377294379826303
PUSL1,-0.6487779382130512,-0.6228188838741814,-0.45038413902385704
INTS11,-0.7965729185722914,-0.7648117547005668,-0.7333167496495392
CPTP,-0.7362499883356683,-0.8337034992681787,-0.7225395822130523
DVL1,-0.8741237694084775,-0.7122978055159095,-0.7688815657455912
MXRA8,0.5628147776986907,0.5277314600047802,0.04837179374410278
AURKAIP1,-0.6084357831690285,-0.6945854493879011,-0.6903966749308132
CCNL2,-0.4625283280179673,-0.48057872420098136,-0.7082712444233898
MRPL20-AS1,-0.7529102760361326,-0.7485286466456067,-0.5918656694640063
MRPL20,-0.7156208449402541,-0.7724217697276359,-0.6650415327602666
VWA1,-0.6669312612064289,-0.575075066097874,-0.7665041854756325
ATAD3B,-0.7813133571752253,-0.6172541551697498,-0.568971230337514
ATAD3A,-0.5823022441298599,-0.5465901095549661,-0.5854617441795007
TMEM240,-0.6642703772449501,-0.7377751494019442,-0.6062039149862315
SSU72,-0.7988257471571778,-0.8459254029986667,-0.8641966998471595
FNDC10,-0.4674717358453968,-0.4308241992285175,-0.5723660561408864
ENSG00000272106,-0.6509673359356186,-0.7361262624811467,-0.6444348078419111
MIB2,-0.6324060566636086,-0.8040513682094287,-0.6549529886428828
MMP23B,0.24083221901538462,0.1425111787029749,-0.11176799281062348
CDK11B,-0.617081750443461,-0.6525806505689041,-0.584152051311019
SLC35E2B,-0.4764492275310239,-0.5502438463439532,-0.6673423558892608
CDK11A,-0.5735757237865543,-0.5415049272113208,-0.6037025906526027
ENSG00000290854,-0.4897442850151208,-0.5262373743223208,-0.47917132456595013
NADK,-0.698539152946708,-0.7844318218875408,-0.569740427180566
GNB1,-0.2906186415151594,-0.47313322657268136,-0.41365020106269407
PRKCZ,-0.5008616198446488,-0.5169816638939402,-0.47643656014111724
FAAP20,-0.6826425585526295,-0.6565417757992478,-0.6630576885591175
SKI,-0.4857215151359284,-0.4649246773730055,-0.3874151896349716
MORN1,-0.6605894567340904,-0.4644464187710114,-0.56581006314482
RER1,-0.8067683562917409,-0.7277725222487348,-0.7148956779203672
PEX10,-0.7738720553066827,-0.7005480144701934,-0.560847294906182
PANK4,-0.7997641131378366,-0.8225799597312324,-0.6355094353869326
PRXL2B,-0.7323064793568044,-0.6652047338937166,-0.691440419413123
PRDM16-DT,0.3839598577447632,0.2264086279481993,0.3762709439750332
PRDM16,1.0498410025377005,1.2349110825928662,1.0853943896713112
MEGF6,-0.3885175308227957,-0.5598047112416893,-0.5275586557417816
TPRG1L,-0.585490018817005,-0.5552525987282982,-0.43110112987117694
WRAP73,-0.7275518774219556,-0.766169360666165,-0.7322712017577686
SMIM1,-0.4553643057502192,-0.48797720599294786,-0.3576791104250319
LRRC47,-0.7389168889487259,-0.6746592574034196,-0.6651855446613338
CEP104,-0.4412287859404494,-0.3549612358201486,-0.5277922468280173
DFFB,-0.34932639369898766,-0.4613356636481605,-0.4323263072203005
C1orf174,-0.41518393333461745,-0.4856007018687834,-0.5687554889394947
NPHP4,0.4540949804914724,0.2825750827517161,0.5161943681669214
KCNAB2,-0.1349752447365233,-0.3219886046791522,-0.12353090230955384
RPL22,-0.5525230490999711,-0.30305544117667077,-0.268144484143722
RNF207,0.10204469943749572,-0.32103949927094183,-0.23089680544750732
ICMT,-0.4254960538688657,-0.452328570534231,-0.3501870352389958
GPR153,-0.6893424563863277,-0.19111910221903722,-0.38031923200242446
ACOT7,0.04116655222723149,-0.050256348672160604,-0.09500778135599573
PLEKHG5,-0.2563983672488241,-0.3756326775479976,-0.5330835407032382
NOL9,-0.5953991506200644,-0.7143181992195657,-0.5508909617019347
ZBTB48,-0.6051246031769998,-0.790356638913881,-0.7842504298659243
KLHL21,-0.33837253119305183,-0.3415663713528793,-0.3937370315334049
PHF13,-0.46234759848254825,-0.4238657018013861,-0.42499533984670274
THAP3,-0.5975154631267542,-0.5425194641251209,-0.4423568052636746
DNAJC11,-0.5597251970182597,-0.5455128727182981,-0.5730054470319496
CAMTA1,-0.6142674109446276,-0.6083166687981497,-0.6459167716542175
VAMP3,-0.7266185756176498,-0.7408418363916418,-0.5123368012108641
PER3,0.6952805875317729,0.5642997982614801,0.589569273269877
PARK7,-0.48900381209219645,-0.5476754451587668,-0.4433733712593444
ERRFI1,0.01295340413893701,0.07273516343165548,0.9567624387915501
RERE,-0.20808227834865184,-0.3029617406340712,-0.35131001359585673
ENO1,0.5819225013634313,0.8137416369237265,0.7575053055033205
GPR157,0.21799528173033175,0.21598701379426188,0.015160259885067874
MIR34AHG,0.8379297912990609,0.6964298903716291,0.2934099317432021
H6PD,-0.4210301181957234,-0.4774944889333704,-0.4207493034523182
SLC25A33,-0.24030709548249976,-0.21734079562601138,-0.2998914762338529
TMEM201,-0.7444973768861018,-0.6696604973853795,-0.5417533438947119
PIK3CD,-0.20812850132682217,-0.36666392206370796,-0.21326898733751062
PIK3CD-AS2,-0.4130420731525355,-0.5312097276446899,-0.29794873050532905
CLSTN1,-0.6065789030546185,-0.6917128663213213,-0.6247840140239623
CTNNBIP1,-0.5549675438732571,-0.2960273393240663,-0.6767517572318127
LZIC,-0.48029339437542257,-0.4163626612890638,-0.5714992158006532
NMNAT1,-0.30612608564590355,-0.2744721095300875,-0.27529813022221106
UBE4B,-0.12454462427658093,-0.0063365901270628685,-0.08094185496997497
KIF1B,0.10709926016662043,-0.08058155116066605,-0.21773451940861932
PGD,-0.6995089769480529,-0.682957370054062,-0.6262655166601049
CENPS,-0.15884694683607853,-0.3073702776457629,-0.23506152460749521
DFFA,-0.22176172451708714,-0.2818319993559086,-0.26001619016355093
PEX14,-0.09686652280092645,-0.17624597269740158,-0.10624619098335941
CASZ1,-0.10520126991149686,0.05468376753204395,-0.03056621207149488
TARDBP,-0.5903796492018856,-0.6779801006904265,-0.7741652200063599
SRM,-0.16103384019034545,-0.2662304569909218,-0.03887200453597828
EXOSC10,-0.662014493324424,-0.669642337933471,-0.4336168786583415
MTOR,-0.5237130919430726,-0.5341481700374686,-0.4204777440977915
UBIAD1,-0.634330165183634,-0.7257841128077054,-0.40229190982325136
FBXO2,-0.2897926644810696,-0.04031809787299064,0.27236687986303915
FBXO44,-0.7197690574675555,-0.597937919998671,-0.40832068593104154
MAD2L2,-0.5992290222284815,-0.40094250717615054,-0.15521080420746716
FBXO6,-0.35250992901373485,-0.7985589416895209,-0.4108983938010447
AGTRAP,-0.6886897973600483,-0.611622712989398,-0.5846274677969704
MTHFR,-0.35241500966519007,-0.21657021864071876,-0.2419457083733683
CLCN6,-0.482058840935455,-0.5212530899863524,-0.49446655135087525
NPPA,4.247114745396974,3.971900935276178,3.4909390831626794
NPPB,4.52732265304121,5.800319138281502,6.035973212353426
KIAA2013,-0.6211456472831713,-0.754568367139715,-0.7066708698347703
PLOD1,-0.3166307934023358,-0.36265086223287213,-0.2533131738646049
MFN2,-0.250993767367099,-0.38067567891328125,-0.444284058417459
MIIP,-0.6073453966072329,-0.7169532737156423,-0.5866980119390276
VPS13D,0.44413142460321703,0.1768101263008077,0.10768847705132603
DHRS3,0.9919219780906943,0.9426217217702941,0.628485559733452
PDPN,0.604525219905149,1.4395831062400504,1.2970704528177777
PRDM2,-0.40766563675060397,-0.41709197703602635,-0.33088913944284565
KAZN,0.7071669382048497,0.6310156044335749,0.6862660475495765
TMEM51-AS1,0.15933243635998906,0.11158551624384935,-0.05161756732499964
TMEM51,0.6055154816799586,0.5193476774946185,0.259131911699722
FHAD1,0.544700776441509,0.5530866450398229,0.5270982216676181
EFHD2,-0.17095484855637016,-0.19595048158092973,0.5719787283408948
CASP9,-0.2201078116537651,-0.34145233410182024,-0.2805252941325946
DNAJC16,-0.5025244622028638,-0.48910291058759015,-0.3685560400252114
DDI2,-0.5090654200228498,-0.40419534307197585,-0.3690419305805861
PLEKHM2,-0.6938600897633052,-0.6999038707298837,-0.65452550368855
FBLIM1,-0.0727102295781244,-0.1897158972459323,-0.25581341131362484
UQCRHL,-0.6742228195641112,-0.7440836034860467,-0.7653047411196567
SPEN-AS1,-0.5296364689989446,-0.47689137288337946,-0.6386816805226374
SPEN,-0.4065640462877375,-0.4643454812110299,-0.43094420622116314
ZBTB17,-0.6101493958739111,-0.7799781052476398,-0.515931472955149
HSPB7,0.30676094990688435,0.4789209522988642,0.2164300466011433
CLCNKA,-0.8546931008233258,-0.7878599496799588,-0.6111476494403439
CLCNKB,-0.6818267129044385,-0.7915380381844273,-0.8663156874787425
EPHA2,-0.23382508373981278,-0.34988252257262786,-0.5434849429750166
FBXO42,-0.03956527331286353,-0.18916103728373562,-0.16283292512471806
SZRD1,-0.7995917766617211,-0.7985184488668899,-0.7973188248144538
NECAP2,-0.6325053062258128,-0.6025711802571329,-0.4552061699389149
CROCCP3,-0.16727053030650296,-0.35492890199777,-0.3100463513873777
NBPF1,-0.6266330831373068,-0.6722531245638982,-0.4880859558616813
CROCCP2,-0.7009367416115353,-0.739073471463854,-0.4525311455212772
CROCC,0.28128991598493863,-0.12044476005010547,0.12071144394341353
ENSG00000238142,-0.4494254765518199,-0.6749119053824195,-0.304748883532806
MFAP2,0.3580055681987951,0.5403595038473127,0.5735425556248757
ATP13A2,-0.5612946418425545,-0.6597599347194745,-0.5798714939273175
SDHB,-0.4469612392422597,-0.462808441212271,-0.6102885003720678
RCC2,-0.4017558988979886,-0.4138047896821604,-0.5353705708091424
ARHGEF10L,-0.29492736922249213,-0.3407946442194217,-0.32094477109570724
ALDH4A1,-0.6014224390542395,-0.6554830469870758,-0.5656320454407188
IFFO2,-0.3341179052051367,-0.43503956162047436,-0.3967444498386783
UBR4,0.0800805651454404,0.1393754721889913,0.28839438154168917
EMC1-AS1,0.2705208110504671,0.033759280746529945,0.5079818764764426
EMC1,-0.6716912055104984,-0.6128786406853236,-0.5622229382726331
MRTO4,-0.27423167563496875,-0.32936948368660524,-0.28109697780043424
AKR7A2,-0.5660454064805229,-0.6274059894766387,-0.5726047063996341
SLC66A1,-0.6646634764431988,-0.7643551441369105,-0.5690267512870513
CAPZB,-0.7865374391813198,-0.8420484707092477,-0.7435417785677352
MICOS10,-0.08122147799543099,-0.21388359527584558,-0.20492028747528931
OTUD3,-0.23768722259776714,-0.26990481578642195,-0.051097591651849704
CAMK2N1,0.6779159483124175,0.6778604155114074,0.9632093679441915
MUL1,-0.5962280641489812,-0.7949930842981239,-0.6905752699076332
PINK1,-0.6531385197835428,-0.6084714678462718,-0.63117888851826
PINK1-AS,-0.7566263021296287,-0.6734599724194831,-0.6081598944744471
DDOST,-0.6743278351280644,-0.6944486637610261,-0.8108025092529374
HP1BP3,0.1044640089213118,-0.19417506237001447,-0.08520381538298596
EIF4G3,-0.27266994771582626,-0.20439850697232131,-0.14421692417619883
ECE1,0.24114537131447386,0.055835363016338874,0.018664555784464805
NBPF3,-0.3227600703712525,-0.37109161773341637,-0.16512470256268227
USP48,-0.6413949758038235,-0.564272166767651,-0.4887891050892392
HSPG2,0.18208342879629674,0.1015142589810197,-0.05208560204872731
LINC00339,-0.7681573445246315,-0.6171631392533996,-0.6684901034996571
CDC42,-0.7373605412911921,-0.7610491731767617,-0.7645373013734371
ZBTB40,0.018790139838205964,0.09594104207827663,0.11973654903916042
EPHB2,0.7175040014080594,0.7853478568189053,0.9880610501641129
KDM1A,-0.6056423878653058,-0.5965632325591308,-0.5267824552674156
ENSG00000240553,-0.6286710616881201,-0.5162935276940458,-0.4130425863242663
LUZP1,-0.17057464577191794,-0.2177159646914468,-0.2781775282994836
LINC01355,-0.46917906769298406,-0.27764264330889427,-0.3790249402586632
HNRNPR,-0.39850888679201196,-0.5145196860511341,-0.305958805205723
ZNF436,-0.23395731836754413,-0.3335610102955578,-0.22015085073276805
ZNF436-AS1,-0.1035575949637284,-0.2511943095425017,-0.00775666845796158
TCEA3,0.28225446335761356,0.4452604318203725,0.13153032266964362
ASAP3,-0.2860301621920165,-0.09893382936652989,-0.21123394134680146
ID3,0.939672959396553,0.9770714774989386,0.8366756335642157
RPL11,-0.455419257960374,-0.1927475737161845,-0.0762020428549359
ELOA-AS1,-0.26216726969586895,-0.25519457617026126,-0.18580947082881843
ELOA,-0.5650359010631547,-0.5632193073413845,-0.5670132673462156
PITHD1,-0.5552224762624967,-0.6954727236477076,-0.49851495895813625
LYPLA2,-0.5979983223726572,-0.5419558474488362,-0.7370927738332682
GALE,-0.3409199574823489,-0.40648072661489104,-0.25144807074385156
HMGCL,-0.6075102156459097,-0.6331239996955098,-0.5170959641538353
FUCA1,-0.46843533693219186,-0.4483882957397682,-0.4014094097093945
PNRC2,-0.24909252019521594,-0.33276303191844286,-0.33275761656135217
SRSF10,-0.46143701545492993,-0.6531843450771361,-0.5877456812773225
IFNLR1,-0.08260772908055712,0.08619728088585527,0.029643197129530462
STPG1,-0.010825368963430967,0.037028678860217164,0.10316279245517643
NIPAL3,-0.062649911963689,0.027455224902045317,0.026547654560918295
RCAN3,-0.014699618752029435,-0.11729339624399775,-0.11451801650038357
SRRM1,-0.7638051719913861,-0.9102802236774821,-0.7962966582870052
CLIC4,-0.11515076500585762,0.03664779157903189,-0.07349703447924233
SYF2,-0.4557584609415492,-0.41459837021612955,-0.4378925864748844
RSRP1,-0.267425924316619,-0.3550513046250288,-0.24603432548588705
TMEM50A,-0.6321433905424066,-0.6881353808742966,-0.4891838506092298
MACO1,-0.3496984554182064,-0.21231621899467262,-0.3025816299702307
LDLRAP1,-0.5479944228766273,-0.6420666230325978,-0.4775899594437725
MAN1C1,0.9634994987508101,0.9389785487235544,0.9094226333368738
SELENON,-0.6337471984814548,-0.5258142892137059,-0.5263977418541471
MTFR1L,-0.7302516516447994,-0.6469379535026683,-0.7761310152074152
AUNIP,0.37999298470960247,0.31376053457765346,0.28991486644687475
PAQR7,-0.2600486603365262,-0.31218500841815816,-0.3359824087321748
STMN1,1.0681186753944445,1.156817536554307,0.9968653472913865
PAFAH2,-0.29212127471726396,-0.382362305946156,-0.3512353596036313
TRIM63,0.41504707823507303,0.43417832986127886,0.30825685141131126
PDIK1L,-0.2738727900072213,-0.2835976420552555,-0.15588162847983258
FAM110D,-0.583603579115394,-0.6145565639789156,-0.701935592150182
ZNF593,-0.6221743575784161,-0.6220159808802103,-0.4769576063038023
CNKSR1,-0.5886669385294886,-0.6542727043586608,-0.542982691283548
CEP85,-0.09094733452914033,-0.26408042360988304,-0.23857197641278557
SH3BGRL3,0.3745481685206861,0.3397127871550616,0.19086920144150096
UBXN11,-0.5707473616062906,-0.67109242548905,-0.7110312086864603
LIN28A,0.864629315531058,1.1061790900780366,0.3451138814874924
DHDDS,-0.5241021325677195,-0.5196694628745213,-0.5729424648096
HMGN2,1.0352198182328607,0.9549849491979217,1.0143041710521636
RPS6KA1,-0.6192106173683705,-0.4901077004952477,-0.5638643255458149
ARID1A,-0.4883539747954692,-0.4105665346403526,-0.44628078039993824
PIGV,-0.6725505791399654,-0.7742565816988005,-0.6687648381501852
ZDHHC18,-0.6378891454234328,-0.615810361586508,-0.7040107791698276
GPN2,-0.7436971363430978,-0.7510365277656881,-0.6614896844935672
GPATCH3,-0.7341908685697406,-0.7638151502620403,-0.6335112387817398
NUDC,-0.4425314493437043,-0.5867164757957823,-0.49263333213516
