gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-0.31760363909642914,-0.7603579191922094,-0.998770604522992
LINC01409,0.37303336091367,0.32430875459490244,0.16791493858794837
ENSG00000290784,-0.6530298587201918,-1.1932376819483608,-0.5292170678895508
LINC00115,-0.7338877777130186,-0.915076076567864,-0.5309760714286931
LINC01128,-0.3435222192246989,-0.1074040765449382,-0.23689941523742414
SAMD11,-0.12809945142531384,0.8590510404317655,0.0704363439433706
NOC2L,-0.668738789749554,-0.8830793652922182,-0.7724882407137379
HES4,0.554380873425675,0.5696225291236416,0.2679985916963936
ISG15,-0.005916545948657856,0.17064551327393576,-0.4439185723149245
AGRN,-0.5110571734772336,-0.37722833385420884,-0.4363991221146079
C1orf159,0.17084543984800854,0.12019203678440613,0.24007509595993065
SDF4,-0.6164743447786484,-0.37025905738501314,-0.7412590932870273
B3GALT6,-0.4668347829189407,-0.6649003902279168,-0.4573299782286888
UBE2J2,-0.6311359715290301,-0.724655942751351,-0.6145316426577027
ACAP3,-0.48570191608476415,-1.1405186808828418,-0.6648602124884349
PUSL1,-0.55406430696193,-0.5542593107807788,-0.5123170040697537
INTS11,-0.7968211451828573,-0.5745355833109187,-0.5244445253350776
CPTP,-0.5734432214418704,-1.1324245949476044,-0.9081867710008709
DVL1,-0.6759510327138402,-0.48136906879181757,-0.7603389252121673
MXRA8,0.6801272273196801,0.8858643090869941,0.4011832498781444
AURKAIP1,-0.6261051894684506,-0.7315964144529197,-0.6893332387439024
CCNL2,-0.36311524197015643,-0.4589436708286741,-0.7638710638209112
MRPL20-AS1,-0.8496505255606799,-0.7420614491339208,-0.49350172192949066
MRPL20,-0.9010725659192076,-1.3111541267322089,-0.783948024916743
VWA1,-0.8331110787392007,-0.4855910242719758,-0.8702695986918734
ATAD3B,-0.6080028193352548,-0.4625930429436771,-0.7983433973508447
ATAD3A,-0.6572641052184983,-0.1940979434169065,-0.4377788981100003
TMEM240,-0.9695228783309346,-0.8146242750710968,-0.5738453672354994
SSU72,-0.9799552928036556,-0.8085846896843876,-1.0118857200178653
FNDC10,-0.6652768904256446,-0.37337034267667585,-0.5194036948185037
ENSG00000272106,-0.4946783677726643,-0.77321155934235,-0.7794746114776814
MIB2,-0.5731448588228466,-0.5745067948681638,-0.4960657046911657
MMP23B,0.1921314947459116,0.02567112792626593,0.04094474278985423
CDK11B,-0.7320486902250636,-0.5429458995224792,-0.7013522719958267
SLC35E2B,-0.5718079909112143,-0.36607212493625235,-0.8435593808141597
CDK11A,-0.6377307186401283,-0.4139434038045557,-0.662357901117165
ENSG00000290854,-1.083144019936828,-0.40671236168556746,-0.3658407003002466
NADK,-0.44783096601763,-0.9356939266956275,-0.7575998504394903
GNB1,-0.26823118246280236,-0.39987971908480097,-0.6509914789589111
PRKCZ,-0.5638491309652914,-0.4885064416618157,-0.32268503763695827
FAAP20,-0.5290946032423953,-0.5695942238357575,-0.995376066959011
SKI,-0.4554799946561517,-0.33773035836500037,-0.10896084731005473
MORN1,-0.5227362978400868,-0.47143722828961643,-0.7300713683922702
RER1,-1.2434419298447992,-1.3533189375212658,-0.6550285415945147
PEX10,-0.4121854801228047,-0.5532126072618019,-0.37328478417361305
PANK4,-0.7681657458138069,-0.8428862545226252,-0.879490627348023
PRXL2B,-0.9981135714931924,-0.6814081565042187,-0.8042479851401545
PRDM16-DT,0.41400400584746316,0.2367843417180318,0.2702880904378305
PRDM16,1.3012953880749834,1.2380120877606977,1.1203122881495275
MEGF6,-0.5713200289869748,-0.5641248413150244,-0.6360001451881346
TPRG1L,-0.3855580022755483,-0.37360984348951826,-0.23186877989140697
WRAP73,-0.8611136591923945,-0.6569189971510633,-0.9537967952188425
SMIM1,-0.3330935760890092,0.08240695022043813,-0.13897913812563445
LRRC47,-0.5024905486731157,-0.8788922273924199,-0.7205763623810064
CEP104,-0.5911349121970773,-0.261731413050363,-0.31001515359091414
DFFB,-0.3939495512553783,-0.5343360692444072,-0.2854373702893512
C1orf174,-0.4160795648152559,-0.4519938982242202,-0.31644653203526474
NPHP4,0.30241182669659844,0.23071018446430364,0.6107437492764269
KCNAB2,-0.3129090819481171,0.09634036379320667,-0.3860818012290928
RPL22,-0.6029441480198869,-0.31475020911491564,-0.32191053915279255
RNF207,0.24155400538909075,-0.35199772919679967,-0.3294155472596855
ICMT,-0.29084736046455006,-0.46817395332650585,-0.3469397790490269
GPR153,-0.2054904746127626,-0.018370747890784883,-0.19041872574822344
