gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-0.8833850134203943,-0.8921051473368459,-0.2903874784014455
LINC01409,0.2214071990818561,0.40266327550113346,-0.23171376268502183
LINC00115,-0.44530396697130203,-0.6713837648645189,-1.1289441101188231
LINC01128,-0.38208634264216107,-0.1947884610753086,-0.44008800569720213
SAMD11,0.13865801796448804,-0.048552036461423094,0.4926323013194925
NOC2L,-0.8046648850641952,-0.8717357155372022,-0.7211173881958289
HES4,0.7841694121035127,0.3886283522389924,1.1423957127600524
ISG15,-0.15053524989717107,0.10315651410806474,-0.16343481010467548
AGRN,-0.5172041347712657,-0.3981528149188591,-0.5681730213441369
C1orf159,0.3453418848085548,0.29144513722552645,0.27084227551382506
SDF4,-0.4167905111998316,-0.5113946847136149,-0.8162688591662254
B3GALT6,-0.8809197224732834,-0.838096142484531,-0.1324477062275768
UBE2J2,-0.8298400620771567,-0.9538959565926639,-0.6286487168870919
ACAP3,-0.5683173811288427,-0.49849216193525336,-0.3135560030717812
PUSL1,-0.47016292585520597,-0.9643482457580639,-0.24441963828423494
INTS11,-1.2015183919767125,-0.7932900255817401,-0.8367463138223918
CPTP,-0.6888320784550537,-0.9226334038826316,-0.6685188955099443
DVL1,-0.5516052940021652,-0.19514011370399947,-0.17809659007222578
MXRA8,0.4636743027419463,0.2630599528158974,-0.027866184948461336
AURKAIP1,-0.4048076099279215,-0.7234784574658342,-0.7204323717052787
CCNL2,-0.34438399858728275,-0.5615691876796235,-0.5454155960678443
MRPL20-AS1,-0.6037326712560542,-0.34767826386319817,-0.2834604454944056
MRPL20,-0.8165150722393584,-0.6109793621064022,-0.44329458213840667
VWA1,-0.6540949831194248,-1.0543652580786933,-0.603389130008935
ATAD3B,-0.6393164156804652,-0.5717758702436093,-0.5666491846977522
ATAD3A,-0.6197322335557159,-0.23694869370650912,-0.8458309475447834
TMEM240,-0.8854845059463763,-0.7758172385580053,-0.7938106904586206
SSU72,-0.8765728665626008,-0.9926975873898698,-0.9514860830292662
FNDC10,-0.14026872019340075,-0.7090336822483998,-0.6811208721408875
ENSG00000272106,-0.6200429320776842,-0.6980342052640651,-0.7777945780808082
MIB2,-0.443630419572397,-0.5640744890641649,-0.8357366702429943
CDK11B,-0.6298936372473989,-0.6132946980295236,-0.7503242548222282
SLC35E2B,-0.4474435187890719,-0.4735163456618849,-0.4462971224130606
CDK11A,-0.402402683483949,-0.3856316958318082,-0.2011423608146465
ENSG00000290854,-0.7115494969378844,-0.41102887037362035,-0.762906528962283
NADK,-0.9748960227597471,-0.6234393258299386,-0.6318157417706695
GNB1,-0.42390283449334015,-0.5763010634535775,-0.37549992536881044
PRKCZ,-0.5120712543874788,-0.6383221697981015,-0.40386650327188894
FAAP20,-0.7136498426224307,-0.5969796728107895,-0.40479501574059634
SKI,-0.3738858085163912,-0.31070973457584117,-0.2626647419625563
MORN1,-0.9899991513254278,-1.0982266283887832,-0.48128166342529616
RER1,-0.6165617366490928,-0.5331051220745274,-0.9004032520898662
PEX10,-0.18854039942429063,-0.830377034674303,-0.6566228202522133
PANK4,-0.7814846794954171,-0.48447941872850825,-0.5969440646381976
PRXL2B,-0.4354121738515744,-0.9420740617315744,-0.4946944976552885
PRDM16-DT,0.2720810492013505,0.45977532362048384,0.348880098122116
PRDM16,1.0881190539022185,1.2667194551690528,1.1208521404221372
MEGF6,-0.4872392709728786,-0.24009665447303172,-0.3115047368034496
TPRG1L,-0.7278146767780846,-1.0198040436216047,-0.840833547623582
WRAP73,-0.7094158565599713,-0.48893747762000933,-0.22258575789358664
